season,date,away.team,away.score,home.team,home.score,line,over_under
2015,2016-01-16,IND,70,MINN,63,10.5,152.5
2015,2016-01-16,UMASS,69,DAV,77,-11.5,168.0
2015,2016-01-16,MIZ,72,SC,81,-14.0,139.0
2015,2016-01-16,NOVA,55,GTWN,50,7.0,138.0
2015,2016-01-16,FOR,55,JOES,80,-10.5,147.0
2015,2016-01-16,DEN,61,IUPU,76,-3.5,127.0
2015,2016-01-16,FUR,86,CIT,89,7.5,166.0
2015,2016-01-16,UTM,60,JVST,82,4.5,137.0
2015,2016-01-16,TAMU,79,UGA,45,3.0,139.5
2015,2016-01-16,TCU,63,KU,70,-22.5,145.0
2015,2016-01-16,NE,69,DEL,60,7.5,142.5
2015,2016-01-16,BC,61,PITT,84,-17.0,136.5
2015,2016-01-16,ND,95,DUKE,91,-9.0,153.5
2015,2016-01-16,MIA,65,CLEM,76,4.5,131.0
2015,2016-01-16,XAV,74,MARQ,66,6.5,152.5
2015,2016-01-16,WMRY,94,UNCW,97,-5.5,149.5
2015,2016-01-16,VCU,94,RICH,89,-1.0,150.0
2015,2016-01-16,MIOH,46,BALL,48,-7.0,133.0
2015,2016-01-16,BGSU,84,EMU,79,-8.0,144.0
2015,2016-01-16,IPFW,106,OMA,101,-8.0,164.5
2015,2016-01-16,EKY,65,SIUE,67,2.0,156.0
2015,2016-01-16,ULL,87,GAST,54,-4.0,140.0
2015,2016-01-16,NEB,78,ILL,67,-3.5,145.0
2015,2016-01-16,LAS,62,URI,73,-14.5,132.0
2015,2016-01-16,MONT,65,UND,61,4.0,136.5
2015,2016-01-16,BAY,63,TTU,60,2.0,145.0
2015,2016-01-16,OAK,86,DET,82,2.0,179.0
2015,2016-01-16,NAU,73,EWU,96,-11.5,153.0
2015,2016-01-16,TENN,80,MSST,75,-3.0,156.5
2015,2016-01-16,CMU,61,BUFF,74,-1.0,160.5
2015,2016-01-16,WYO,70,UNM,68,-10.5,139.0
2015,2016-01-16,USU,96,CSU,92,-2.5,145.0
2015,2016-01-16,UTEP,67,UTSA,71,6.0,159.5
2015,2016-01-16,PEPP,98,SF,84,3.5,148.5
2015,2016-01-16,UK,70,AUB,75,11.5,151.0
2015,2016-01-16,WVU,68,OKLA,70,-6.0,157.5
2015,2016-01-16,ISU,76,KSU,63,1.5,152.5
2015,2016-01-16,ELON,65,COFC,64,-6.0,145.5
2015,2016-01-16,DREX,50,TOWS,69,-6.5,130.5
2015,2016-01-16,JMU,86,HOF,82,-5.5,149.5
2015,2016-01-16,MTSU,64,ODU,61,-5.5,125.0
2015,2016-01-16,MILW,87,UIC,62,11.0,140.0
2015,2016-01-16,LOYI,51,UNI,41,-12.0,121.0
2015,2016-01-16,WOF,69,MER,70,-6.5,130.0
2015,2016-01-16,MORE,82,EIU,84,6.5,126.0
2015,2016-01-16,ECU,69,UCF,89,-4.5,139.0
2015,2016-01-16,HALL,81,PROV,72,-5.5,140.5
2015,2016-01-16,BRWN,68,YALE,77,-15.0,139.5
2015,2016-01-16,ETSU,84,CHAT,94,-8.5,144.5
2015,2016-01-16,ULM,51,GASO,66,2.5,136.0
2015,2016-01-16,UTA,85,USA,88,12.0,147.5
2015,2016-01-16,TXST,57,TROY,66,-1.5,136.0
2015,2016-01-16,SDKS,57,NDSU,68,2.0,139.5
2015,2016-01-16,BYU,81,PORT,84,9.5,169.0
2015,2016-01-16,ALA,63,VAN,71,-11.0,131.5
2015,2016-01-16,OKST,69,TEX,74,-7.5,133.5
2015,2016-01-16,SBON,88,DUQ,95,2.0,150.5
2015,2016-01-16,MTST,76,UNCO,78,-2.0,164.0
2015,2016-01-16,SJSU,74,FRES,81,-15.5,146.0
2015,2016-01-16,YSU,45,WRST,81,-9.5,145.5
2015,2016-01-16,OHIO,82,KENT,89,-4.5,152.0
2015,2016-01-16,UAB,74,CHAR,72,5.5,151.0
2015,2016-01-16,LT,61,FAU,63,7.0,140.0
2015,2016-01-16,USM,66,FIU,60,-8.5,130.5
2015,2016-01-16,WASH,89,ASU,85,-6.5,158.5
2015,2016-01-16,UCI,61,UCSB,52,1.5,129.5
2015,2016-01-16,NIU,69,WMU,83,-1.0,137.5
2015,2016-01-16,CLEV,70,NKU,65,-3.5,129.0
2015,2016-01-16,COR,70,CLMB,74,-9.5,143.5
2015,2016-01-16,WCU,68,SAM,84,-3.5,141.0
2015,2016-01-16,APP,86,ARST,72,-8.0,151.5
2015,2016-01-16,FLA,80,MISS,71,1.5,141.5
2015,2016-01-16,MRSH,94,RICE,90,3.5,172.0
2015,2016-01-16,USD,52,GONZ,88,-20.0,135.5
2015,2016-01-16,PEAY,58,BEL,76,-13.5,159.5
2015,2016-01-16,WKU,81,UNT,76,4.5,151.5
2015,2016-01-16,GB,70,VALP,85,-14.0,149.5
2015,2016-01-16,MOST,61,BRAD,42,5.5,122.5
2015,2016-01-16,ORU,77,WIU,68,-1.0,151.0
2015,2016-01-16,ARK,74,LSU,76,-8.0,165.0
2015,2016-01-16,PSU,71,NW,62,-8.5,132.5
2015,2016-01-16,MURR,71,TNST,73,1.0,130.5
2015,2016-01-16,SEMO,55,TNTC,91,-17.0,155.0
2015,2016-01-16,HAW,86,CSF,79,7.5,150.0
2015,2016-01-16,WSU,66,ARIZ,90,-18.0,152.5
2015,2016-01-16,AFA,64,UNLV,100,-16.0,138.5
2015,2016-01-16,SDSU,56,BSU,53,-4.0,134.0
2015,2016-01-16,SUU,85,IDHO,83,-10.0,141.0
2015,2016-01-16,LBSU,92,CP,96,-2.0,153.0
2015,2016-01-16,IDST,73,PRST,70,-9.5,152.0
2015,2016-01-16,WEB,85,SAC,74,5.0,143.0
2015,2016-01-16,UCRV,75,CSN,72,-2.5,143.0
2015,2016-01-16,LMU,76,SCU,66,-2.0,131.0
2015,2016-01-17,CREI,91,DEP,80,5.0,151.0
2015,2016-01-17,MICH,71,IOWA,82,-7.0,143.5
2015,2016-01-17,CONN,69,HOU,57,1.0,137.5
2015,2016-01-17,GMU,92,SLU,79,-2.0,131.0
2015,2016-01-17,SMU,60,TULN,45,14.0,138.0
2015,2016-01-17,SIU,81,DRKE,76,4.0,142.5
2015,2016-01-17,INST,62,WICH,82,-15.0,135.0
2015,2016-01-17,MSU,76,WIS,77,6.5,133.5
2015,2016-01-17,UVA,62,FSU,69,3.5,137.0
2015,2016-01-17,ORE,87,COLO,91,-1.0,143.0
2015,2016-01-17,ORST,53,UTAH,59,-9.0,138.0
2015,2016-01-17,VMI,68,UNCG,85,-10.0,138.5
2015,2016-01-17,NIAG,64,MAN,69,-7.0,131.5
2015,2016-01-17,MRST,67,SPU,76,-6.5,135.5
2015,2016-01-17,CAN,63,QUIN,53,4.0,148.0
2015,2016-01-17,IONA,75,RID,79,4.0,146.5
2015,2016-01-17,AMER,45,ARMY,65,-14.5,132.5
2015,2016-01-18,TTU,76,TCU,69,3.5,134.0
2015,2016-01-18,SYR,64,DUKE,62,-11.5,145.0
2015,2016-01-18,VALP,96,YSU,65,18.0,146.0
2015,2016-01-18,DET,76,WRST,77,-6.0,146.5
2015,2016-01-18,UIC,53,CLEV,70,-10.5,132.0
2015,2016-01-18,PUR,107,RUTG,57,21.0,143.0
2015,2016-01-18,UALR,73,ARST,76,7.0,134.5
2015,2016-01-18,OKLA,77,ISU,82,-2.0,169.0
2015,2016-01-18,SIE,69,MONM,85,-7.5,153.0
2015,2016-01-18,LOYM,84,BU,87,-6.5,140.0
2015,2016-01-18,HAMP,80,NCCU,79,-1.0,140.5
2015,2016-01-19,BUT,68,PROV,71,1.0,149.0
2015,2016-01-19,TULN,42,CONN,60,-15.0,133.0
2015,2016-01-19,SC,77,MISS,74,1.5,148.5
2015,2016-01-19,MSST,78,FLA,81,-10.0,141.5
2015,2016-01-19,WMU,64,OHIO,82,-6.0,153.5
2015,2016-01-19,EMU,88,AKR,92,-5.0,147.0
2015,2016-01-19,KENT,76,BALL,68,-1.0,139.0
2015,2016-01-19,BUFF,77,MIOH,60,0.0,138.5
2015,2016-01-19,TOL,81,BGSU,74,1.5,150.5
2015,2016-01-19,KU,67,OKST,86,9.0,142.0
2015,2016-01-19,ILL,69,IND,103,-11.5,153.5
2015,2016-01-19,DAY,85,SBON,79,3.0,139.0
2015,2016-01-19,NKU,90,OAK,73,-13.0,160.5
2015,2016-01-19,TLSA,84,ECU,69,7.5,135.0
2015,2016-01-19,GASO,66,GAST,69,-11.0,134.5
2015,2016-01-19,NCST,78,PITT,61,-9.0,142.5
2015,2016-01-19,CLEM,62,UVA,69,-10.0,124.0
2015,2016-01-19,CMU,70,NIU,75,-3.0,147.5
2015,2016-01-19,NW,56,MD,62,-12.0,135.0
2015,2016-01-19,GTWN,81,XAV,72,-10.0,145.5
2015,2016-01-19,HOU,73,SMU,77,-13.0,139.5
2015,2016-01-19,LOYI,66,EVAN,74,-13.5,124.5
2015,2016-01-19,ALA,77,AUB,83,2.0,139.0
2015,2016-01-19,LSU,57,TAMU,71,-7.0,152.5
2015,2016-01-19,UNLV,80,USU,68,3.0,148.5
2015,2016-01-19,FRES,67,SDSU,73,-9.0,128.0
2015,2016-01-19,SPU,77,FAIR,71,-3.0,143.0
2015,2016-01-20,UCF,64,SF,54,3.5,135.5
2015,2016-01-20,NEB,72,MSU,71,-15.0,142.0
2015,2016-01-20,TEX,56,WVU,49,-12.0,146.5
2015,2016-01-20,VT,81,ND,83,-13.0,152.0
2015,2016-01-20,WAKE,68,UNC,83,-19.0,167.0
2015,2016-01-20,DUQ,71,VCU,93,-15.0,156.0
2015,2016-01-20,LAS,49,TEM,62,-10.0,128.0
2015,2016-01-20,GMU,62,FOR,73,-3.5,137.5
2015,2016-01-20,UGA,60,MIZ,57,2.0,136.5
2015,2016-01-20,DAV,87,SLU,96,9.0,153.0
2015,2016-01-20,INST,66,SIU,79,-4.0,148.0
2015,2016-01-20,ILST,55,BRAD,52,11.0,120.5
2015,2016-01-20,MOST,79,DRKE,70,-1.0,135.5
2015,2016-01-20,WICH,74,UNI,55,6.0,130.0
2015,2016-01-20,DEP,57,MARQ,56,-8.0,148.5
2015,2016-01-20,KSU,72,BAY,79,-8.5,139.5
2015,2016-01-20,MINN,69,MICH,74,-16.0,141.0
2015,2016-01-20,JOES,75,PENN,60,11.0,143.0
2015,2016-01-20,CSU,83,AFA,79,3.5,145.5
2015,2016-01-20,VAN,88,TENN,74,2.5,151.0
2015,2016-01-20,NOVA,72,HALL,71,7.0,139.5
2015,2016-01-20,MIA,67,BC,53,15.0,134.5
2015,2016-01-20,FSU,65,LOU,84,-9.5,142.5
2015,2016-01-20,NEV,75,WYO,69,-3.0,137.0
2015,2016-01-20,SJSU,69,BSU,94,-18.5,148.5
2015,2016-01-20,COLO,83,WASH,95,-1.0,164.5
2015,2016-01-20,LBSU,77,UCSB,67,-2.0,143.5
2015,2016-01-20,CSF,59,UCI,72,-14.5,134.0
2015,2016-01-20,UCLA,82,ORST,73,-3.0,146.0
2015,2016-01-20,WIU,67,SDAK,76,-4.5,148.5
2015,2016-01-21,COFC,40,TOWS,37,-4.5,127.5
2015,2016-01-21,ELON,67,WMRY,89,-8.5,159.5
2015,2016-01-21,MRSH,95,CHAR,103,-1.0,174.0
2015,2016-01-21,IOWA,90,RUTG,76,22.0,148.5
2015,2016-01-21,MEM,72,CIN,76,-8.0,134.0
2015,2016-01-21,DREX,45,JMU,68,-9.0,132.5
2015,2016-01-21,DEL,70,UNCW,79,-14.0,154.5
2015,2016-01-21,UK,80,ARK,66,3.0,152.0
2015,2016-01-21,WKU,62,ODU,68,-8.5,133.0
2015,2016-01-21,UNT,64,MTSU,86,-13.5,146.0
2015,2016-01-21,GAST,67,APP,76,4.5,132.5
2015,2016-01-21,TROY,74,ULM,85,-6.0,134.5
2015,2016-01-21,HOF,96,NE,92,-3.5,152.0
2015,2016-01-21,WIS,66,PSU,60,3.0,129.5
2015,2016-01-21,FIU,72,UTSA,56,3.0,153.0
2015,2016-01-21,ARST,64,UTA,91,-13.0,159.5
2015,2016-01-21,USA,82,ULL,92,-17.5,152.5
2015,2016-01-21,UALR,77,TXST,74,6.5,117.0
2015,2016-01-21,ASU,70,CAL,75,-7.0,141.0
2015,2016-01-21,USD,58,PEPP,76,-11.5,130.5
2015,2016-01-21,OSU,64,PUR,75,-13.0,136.0
2015,2016-01-21,USC,81,ORE,89,-5.0,159.5
2015,2016-01-21,FAU,56,UTEP,71,-8.0,136.5
2015,2016-01-21,RICE,70,UAB,82,-12.0,153.0
2015,2016-01-21,PORT,61,PAC,70,-1.5,153.0
2015,2016-01-21,UCRV,55,UCD,58,1.0,133.5
2015,2016-01-21,CP,74,CSN,76,4.5,155.5
2015,2016-01-21,ARIZ,71,STAN,57,6.0,140.5
2015,2016-01-21,BYU,91,LMU,80,9.0,156.5
2015,2016-01-21,UTAH,92,WSU,71,5.5,146.0
2015,2016-01-21,SF,74,SCU,61,-2.0,149.5
2015,2016-01-21,GONZ,67,SMC,70,-5.0,138.5
2015,2016-01-21,NDSU,74,IPFW,79,-1.5,143.5
2015,2016-01-21,TNTC,74,MORE,81,-5.5,141.0
2015,2016-01-21,CHAT,73,UNCG,60,5.0,142.0
2015,2016-01-21,RID,52,SIE,63,-8.0,135.5
2015,2016-01-21,SAM,76,VMI,83,6.5,137.5
2015,2016-01-21,MER,63,ETSU,65,-2.5,136.0
2015,2016-01-21,JVST,88,EKY,91,-8.5,151.0
2015,2016-01-21,CIT,92,WCU,91,-9.0,175.5
2015,2016-01-21,SDKS,86,ORU,74,3.5,155.0
2015,2016-01-21,SIUE,86,PEAY,90,-6.0,134.0
2015,2016-01-21,EIU,58,MURR,68,-9.0,137.0
2015,2016-01-21,MONM,71,MAN,78,9.5,152.0
2015,2016-01-21,UND,101,NAU,59,1.5,146.0
2015,2016-01-21,UNCO,90,SUU,80,-2.5,160.0
2015,2016-01-21,IDHO,63,MONT,58,-8.5,131.0
2015,2016-01-21,OMA,69,DEN,55,2.0,148.5
2015,2016-01-21,BEL,82,UTM,72,6.0,157.5
2015,2016-01-21,EWU,71,MTSU,85,4.0,162.5
2015,2016-01-21,MSM,71,SHU,76,5.5,145.0
2015,2016-01-22,URI,58,GW,62,-4.5,135.0
2015,2016-01-22,VALP,62,WRST,73,8.5,125.5
2015,2016-01-22,UIC,69,NKU,82,-12.0,135.5
2015,2016-01-22,SPU,58,IONA,64,-8.5,147.0
2015,2016-01-22,FAIR,88,MRST,76,2.0,158.0
2015,2016-01-22,CAN,70,NIAG,61,4.5,142.0
2015,2016-01-22,ALBY,63,STON,69,-9.0,134.5
2015,2016-01-22,TOL,49,NIU,58,0.0,147.5
2015,2016-01-22,DUQ,86,GMU,75,1.0,145.0
2015,2016-01-22,YALE,90,BRWN,66,8.0,141.5
2015,2016-01-23,BALL,88,EMU,87,-6.0,143.5
2015,2016-01-23,GTWN,62,CONN,68,-4.5,136.0
2015,2016-01-23,SC,69,TENN,78,1.5,157.0
2015,2016-01-23,OKLA,82,BAY,72,-1.5,151.0
2015,2016-01-23,SLU,86,UMASS,75,-8.0,153.0
2015,2016-01-23,BC,49,ND,76,-19.5,140.0
2015,2016-01-23,NW,57,IND,89,-10.0,143.0
2015,2016-01-23,WAKE,63,MIA,77,-14.0,148.5
2015,2016-01-23,WVU,80,TTU,76,3.5,143.0
2015,2016-01-23,TOWS,79,NE,72,-6.5,130.0
2015,2016-01-23,FRES,56,AFA,55,7.0,140.0
2015,2016-01-23,LSU,72,ALA,70,2.5,144.0
2015,2016-01-23,MISS,77,MSST,83,-7.0,148.0
2015,2016-01-23,TEX,67,KU,76,-12.5,145.5
2015,2016-01-23,OAK,111,GB,95,-2.5,183.5
2015,2016-01-23,MICH,81,NEB,68,-1.0,142.5
2015,2016-01-23,DUKE,88,NCST,78,4.5,150.0
2015,2016-01-23,HALL,76,XAV,84,-8.5,149.5
2015,2016-01-23,MRSH,78,ODU,75,-6.5,150.0
2015,2016-01-23,DRKE,63,LOYI,68,-7.0,126.0
2015,2016-01-23,TNTC,89,EKY,83,-1.5,168.0
2015,2016-01-23,FAU,86,UTSA,71,1.0,141.5
2015,2016-01-23,NDSU,65,WIU,52,1.5,134.0
2015,2016-01-23,BRAD,54,WICH,88,-30.0,123.5
2015,2016-01-23,UNCO,84,NAU,79,1.0,158.0
2015,2016-01-23,BSU,81,WYO,71,7.0,135.0
2015,2016-01-23,MIZ,53,TAMU,66,-19.0,138.5
2015,2016-01-23,VAN,57,UK,76,-6.5,142.5
2015,2016-01-23,ISU,73,TCU,60,10.0,153.0
2015,2016-01-23,DEL,58,COFC,59,-8.0,129.0
2015,2016-01-23,SF,71,HOU,62,-15.5,133.5
2015,2016-01-23,PITT,74,FSU,72,-2.0,150.0
2015,2016-01-23,LOU,75,GT,71,6.5,137.5
2015,2016-01-23,GONZ,71,PAC,61,11.5,143.5
2015,2016-01-23,KENT,62,BGSU,59,2.5,148.0
2015,2016-01-23,DET,80,MILW,83,-6.5,162.0
2015,2016-01-23,CLMB,79,COR,68,5.0,143.5
2015,2016-01-23,UNI,67,ILST,76,-1.0,126.0
2015,2016-01-23,UCLA,72,ORE,86,-8.0,160.5
2015,2016-01-23,CIT,92,ETSU,101,-13.0,180.5
2015,2016-01-23,WOF,62,FUR,63,-4.5,133.5
2015,2016-01-23,IDHO,68,MTST,70,-1.0,144.5
2015,2016-01-23,OHIO,49,CMU,72,-2.5,161.0
2015,2016-01-23,BUFF,71,WMU,91,1.0,146.5
2015,2016-01-23,USA,68,ULM,100,-8.0,132.0
2015,2016-01-23,UNM,83,SJSU,64,7.5,151.5
2015,2016-01-23,SDKS,79,SDAK,75,6.0,152.0
2015,2016-01-23,ARST,68,TXST,78,-3.0,136.5
2015,2016-01-23,USU,55,SDSU,70,-7.5,130.0
2015,2016-01-23,UND,88,SUU,72,3.0,151.0
2015,2016-01-23,USD,63,LMU,67,-5.5,133.5
2015,2016-01-23,ARK,73,UGA,76,-2.0,145.0
2015,2016-01-23,RICE,73,MTSU,87,-11.0,147.5
2015,2016-01-23,OKST,73,KSU,89,-6.0,133.5
2015,2016-01-23,WKU,71,CHAR,88,-3.0,158.5
2015,2016-01-23,CP,83,CSF,75,4.5,151.0
2015,2016-01-23,MD,65,MSU,74,-3.0,143.5
2015,2016-01-23,LBSU,72,UCRV,74,4.0,145.5
2015,2016-01-23,JMU,82,ELON,64,2.5,152.0
2015,2016-01-23,HARV,50,DART,63,4.0,133.5
2015,2016-01-23,CSN,61,UCSB,74,-8.5,143.0
2015,2016-01-23,MIOH,46,AKR,75,-10.0,133.5
2015,2016-01-23,IUPU,84,IPFW,82,-6.0,150.0
2015,2016-01-23,TROY,65,ULL,88,-14.5,163.5
2015,2016-01-23,BUT,64,CREI,72,-2.0,155.5
2015,2016-01-23,BYU,65,PEPP,71,3.0,154.0
2015,2016-01-23,AUB,63,FLA,95,-11.5,146.5
2015,2016-01-23,LT,70,USM,59,7.0,137.0
2015,2016-01-23,UNT,57,UAB,78,-16.0,151.5
2015,2016-01-23,OMA,85,ORU,79,-1.0,169.5
2015,2016-01-23,EIU,87,PEAY,86,-5.5,141.5
2015,2016-01-23,SIUE,54,MURR,70,-10.0,132.5
2015,2016-01-23,UALR,68,UTA,62,-3.5,138.5
2015,2016-01-23,ILL,76,MINN,71,1.5,147.0
2015,2016-01-23,ARIZ,73,CAL,74,2.5,143.0
2015,2016-01-23,WEB,68,IDST,69,11.5,148.0
2015,2016-01-23,EWU,69,MONT,74,-5.0,147.0
2015,2016-01-23,COLO,75,WSU,70,3.5,152.0
2015,2016-01-23,FIU,79,UTEP,69,-5.0,141.0
2015,2016-01-23,UNLV,63,NEV,65,5.0,152.0
2015,2016-01-23,PRST,81,SAC,63,-4.5,150.0
2015,2016-01-23,PORT,74,SMC,89,-17.0,148.0
2015,2016-01-23,ASU,73,STAN,75,-1.5,137.5
2015,2016-01-23,UCD,62,HAW,78,-16.5,137.0
2015,2016-01-24,TULN,75,CIN,97,-16.5,124.0
2015,2016-01-24,SMU,80,TEM,89,6.0,133.0
2015,2016-01-24,WMRY,63,HOF,91,-2.0,156.5
2015,2016-01-24,UNCW,77,DREX,71,6.5,139.0
2015,2016-01-24,PUR,71,IOWA,83,-3.5,144.5
2015,2016-01-24,VALP,71,NKU,46,13.0,133.5
2015,2016-01-24,YSU,70,CLEV,55,-6.0,143.5
2015,2016-01-24,PROV,82,NOVA,76,-13.0,135.0
2015,2016-01-24,MER,80,WCU,86,3.5,132.0
2015,2016-01-24,SAM,78,UNCG,86,-1.5,142.0
2015,2016-01-24,JVST,78,MORE,74,-12.0,132.5
2015,2016-01-24,ECU,84,MEM,83,-16.5,141.5
2015,2016-01-24,UIC,66,WRST,80,-18.0,127.5
2015,2016-01-24,SIE,99,CAN,78,-2.0,151.5
2015,2016-01-24,MRST,72,MONM,83,-17.5,157.5
2015,2016-01-24,UCF,60,TLSA,75,-12.0,140.5
2015,2016-01-24,UNC,75,VT,70,11.0,161.5
2015,2016-01-24,USC,70,ORST,85,2.0,148.5
2015,2016-01-24,SBON,76,VCU,84,-10.5,151.5
2015,2016-01-24,IONA,91,FAIR,98,4.5,172.5
2015,2016-01-24,MARQ,78,SJU,73,5.5,143.0
2015,2016-01-24,DAY,64,FOR,50,8.0,137.0
2015,2016-01-24,QUIN,52,RID,75,-6.5,127.0
2015,2016-01-24,EVAN,65,INST,82,3.0,141.5
2015,2016-01-24,SIU,80,MOST,65,1.0,141.5
2015,2016-01-24,JOES,69,LAS,48,10.0,140.0
2015,2016-01-24,TNST,95,BEL,103,-11.5,149.5
2015,2016-01-24,UTM,60,SEMO,68,8.0,144.5
2015,2016-01-24,SYR,65,UVA,73,-9.5,126.0
2015,2016-01-24,UTAH,80,WASH,75,3.0,158.0
2015,2016-01-25,DUKE,69,MIA,80,-4.0,152.5
2015,2016-01-25,PSU,46,OSU,66,-9.0,137.0
2015,2016-01-25,DET,108,GB,115,-5.5,181.5
2015,2016-01-25,OAK,82,MILW,79,-3.5,163.0
2015,2016-01-25,KU,72,ISU,85,-1.5,160.5
2015,2016-01-25,FUR,68,VMI,56,6.5,136.0
2015,2016-01-25,AAMU,52,SOU,73,-7.5,140.0
2015,2016-01-25,LAF,67,BUCK,79,-17.0,160.5
2015,2016-01-25,DAV,78,RICH,70,-6.5,170.5
2015,2016-01-25,GASO,101,APP,100,-3.5,147.5
2015,2016-01-26,CREI,73,GTWN,74,-3.5,144.5
2015,2016-01-26,BALL,64,BUFF,76,-4.5,140.0
2015,2016-01-26,EMU,58,KENT,73,-5.5,152.0
2015,2016-01-26,CMU,68,MIOH,51,5.0,141.0
2015,2016-01-26,NIU,66,AKR,76,-5.5,137.0
2015,2016-01-26,OHIO,81,TOL,79,-6.5,157.5
2015,2016-01-26,BGSU,79,WMU,78,-4.5,143.5
2015,2016-01-26,MSST,74,SC,84,-8.5,148.5
2015,2016-01-26,MEM,97,UCF,86,4.5,146.0
2015,2016-01-26,IND,79,WIS,82,1.5,139.0
2015,2016-01-26,LAS,60,DUQ,87,-12.0,141.5
2015,2016-01-26,TTU,67,OKLA,91,-12.5,149.0
2015,2016-01-26,FSU,72,BC,62,10.0,139.0
2015,2016-01-26,KSU,55,WVU,70,-10.5,143.0
2015,2016-01-26,TCU,54,TEX,71,-11.0,135.0
2015,2016-01-26,DRKE,64,ILST,76,-8.5,135.5
2015,2016-01-26,XAV,75,PROV,68,1.5,148.0
2015,2016-01-26,USA,66,TROY,58,-7.0,151.5
2015,2016-01-26,FLA,59,VAN,60,-4.5,140.5
2015,2016-01-26,UGA,85,LSU,89,-8.0,144.5
2015,2016-01-26,TENN,57,ALA,63,-2.5,145.0
2015,2016-01-26,SDSU,57,NEV,54,5.0,131.5
2015,2016-01-26,WYO,60,FRES,71,-8.0,134.0
2015,2016-01-26,SIE,82,NIAG,70,8.0,134.0
2015,2016-01-26,UVA,72,WAKE,71,7.5,140.5
2015,2016-01-27,FOR,63,URI,79,-10.0,129.5
2015,2016-01-27,TEM,61,ECU,64,5.5,135.5
2015,2016-01-27,UMASS,70,JOES,78,-12.5,152.5
2015,2016-01-27,SJU,60,HALL,79,-16.0,147.0
2015,2016-01-27,TAMU,71,ARK,74,3.5,150.5
2015,2016-01-27,RUTG,57,MICH,68,-24.0,147.0
2015,2016-01-27,PITT,60,CLEM,73,-1.5,136.5
2015,2016-01-27,DEP,53,BUT,67,-14.0,145.5
2015,2016-01-27,SLU,37,DAY,73,-17.0,143.0
2015,2016-01-27,MOST,59,INST,68,-9.0,137.5
2015,2016-01-27,AUB,63,MISS,80,-6.5,157.0
2015,2016-01-27,SF,73,TULN,60,-7.0,129.5
2015,2016-01-27,LOU,91,VT,83,10.0,142.5
2015,2016-01-27,GT,90,NCST,83,-4.5,143.5
2015,2016-01-27,TLSA,66,HOU,81,0.0,138.0
2015,2016-01-27,SJSU,66,CSU,74,-12.0,155.5
2015,2016-01-27,MIZ,54,UK,88,-19.5,140.5
2015,2016-01-27,BAY,69,OKST,65,4.0,141.0
2015,2016-01-27,PUR,68,MINN,64,14.0,141.5
2015,2016-01-27,LOYI,54,WICH,80,-19.0,124.0
2015,2016-01-27,STAN,75,COLO,91,-7.5,137.5
2015,2016-01-27,UNI,68,BRAD,50,14.5,118.5
2015,2016-01-27,AFA,55,UNM,84,-15.5,142.5
2015,2016-01-27,UCI,73,CSN,63,7.5,137.5
2015,2016-01-27,CSF,64,UCD,69,-3.0,135.0
2015,2016-01-27,CAL,64,UTAH,73,-7.0,134.0
2015,2016-01-27,BSU,77,UNLV,87,-3.5,150.0
2015,2016-01-27,PEAY,65,MORE,75,-7.5,140.0
2015,2016-01-27,MURR,75,EKY,71,1.5,151.0
2015,2016-01-28,ND,66,SYR,81,-2.0,138.0
2015,2016-01-28,ELON,64,HOF,66,-11.5,163.0
2015,2016-01-28,IOWA,68,MD,74,-5.5,148.0
2015,2016-01-28,CIN,58,CONN,57,-2.0,130.5
2015,2016-01-28,CHAR,72,FIU,69,-1.5,150.0
2015,2016-01-28,TOWS,77,DREX,70,2.5,125.0
2015,2016-01-28,WMRY,94,DEL,79,6.5,144.5
2015,2016-01-28,ODU,78,FAU,66,7.0,121.5
2015,2016-01-28,UNCW,78,JMU,73,-4.0,149.0
2015,2016-01-28,MTSU,66,MRSH,82,-1.5,160.5
2015,2016-01-28,UTSA,75,LT,85,-17.0,159.0
2015,2016-01-28,UAB,62,WKU,69,4.5,148.0
2015,2016-01-28,NE,61,COFC,68,-2.5,125.0
2015,2016-01-28,YSU,82,UIC,78,3.5,150.5
2015,2016-01-28,CLEV,52,VALP,77,-20.5,128.0
2015,2016-01-28,EVAN,85,SIU,78,3.0,149.5
2015,2016-01-28,UTA,88,ULM,99,3.5,142.0
2015,2016-01-28,UTEP,58,USM,71,3.5,132.0
2015,2016-01-28,GASO,67,UALR,80,-15.0,136.5
2015,2016-01-28,TXST,54,ULL,80,-12.0,140.5
2015,2016-01-28,ORST,68,ASU,86,-5.5,140.5
2015,2016-01-28,APP,75,TROY,71,-3.5,154.5
2015,2016-01-28,GAST,69,ARST,75,3.0,136.0
2015,2016-01-28,RICH,98,GW,90,-5.0,148.0
2015,2016-01-28,MSU,76,NW,45,6.0,135.0
2015,2016-01-28,OSU,68,ILL,63,-2.0,145.0
2015,2016-01-28,SCU,67,GONZ,84,-18.5,136.5
2015,2016-01-28,SF,87,PORT,76,-4.5,168.0
2015,2016-01-28,UCRV,72,CP,68,-8.0,147.0
2015,2016-01-28,WASH,86,UCLA,84,-5.0,168.0
2015,2016-01-28,WSU,71,USC,81,-11.5,163.0
2015,2016-01-28,UCSB,70,LBSU,80,-5.5,143.5
2015,2016-01-28,PEPP,75,USD,65,6.5,131.5
2015,2016-01-28,LMU,62,BYU,87,-15.5,160.0
2015,2016-01-28,ORE,83,ARIZ,75,-7.5,150.5
